zip5,population,median_income,young_adult_share,median_gross_rent,median_home_value
78226,6907,32340,0.0977269436803243,1014.0,109300.0
78227,44091,48049,0.0642534757660293,1112.0,151300.0
78228,55474,50865,0.0591628510653639,1004.0,164700.0
78229,35195,46718,0.1365819008381872,1234.0,206400.0
78230,42070,71564,0.0759448538150701,1289.0,355400.0
78231,9966,103538,0.0708408589203291,1289.0,382000.0
78232,36277,84633,0.054607602613226,1404.0,345300.0
78233,47659,73729,0.0720955118655448,1456.0,203300.0
78234,6281,100096,0.2036299952236905,2196.0,450432.0
78235,2440,64919,0.1786885245901639,1479.0,292135.5
78236,7629,96771,0.3252064490758946,2099.0,435469.5
78237,36930,40233,0.0691307879772542,987.0,103000.0
78238,26250,56227,0.0624380952380952,1183.0,191300.0
78239,29855,71455,0.0545637246692346,1401.0,215600.0
78240,57014,62203,0.0907671799908794,1283.0,245100.0
78242,35976,48979,0.0722981987991994,1230.0,128500.0
78243,251,-666666666,0.5657370517928287,1100.0,200000.0
78244,37861,67789,0.0740075539473336,1552.0,195400.0
78245,91388,87890,0.0798244846150479,1563.0,241500.0
78247,51979,89184,0.0734527405298293,1508.0,256400.0
78248,14127,130605,0.0602392581581369,1346.0,460400.0
78249,61772,80851,0.1483843812730687,1475.0,284200.0
78250,57849,80289,0.0561116008919773,1470.0,221900.0
78251,61683,78025,0.0934130959907916,1371.0,243900.0
78252,18256,79635,0.057077125328659,1825.0,242000.0
78253,67578,104260,0.0629198851697298,1557.0,334900.0
78254,78865,115823,0.0421226145945603,1670.0,298800.0
78255,18107,151673,0.0537913514110564,1772.0,490600.0
78256,12014,72797,0.1557349758614949,1545.0,494400.0
78257,10390,74540,0.0922040423484119,1678.0,542300.0
78258,51672,116133,0.0457307632760489,1720.0,446700.0
78259,26931,109429,0.0483457725297983,1554.0,370800.0
78260,37389,150705,0.0321484928722351,1996.0,471200.0
78261,27060,140120,0.0409830007390983,1873.0,409400.0
78263,4514,81793,0.0274700930438635,1142.0,312600.0
78264,11702,60245,0.0515296530507605,1381.0,134300.0
78266,7274,132470,0.0422051141050316,2282.0,553200.0
78330,429,50000,0.0139860139860139,1250.0,87100.0
78332,27281,47199,0.0670429969575895,897.0,97900.0
78336,12146,58536,0.0239585048575662,1182.0,204200.0
78338,0,-666666666,,1100.0,200000.0
78339,362,108636,0.0,2715.9,70800.0
78340,405,55375,0.0320987654320987,1488.0,161200.0
78341,1518,44750,0.0652173913043478,917.0,86700.0
78342,338,42014,0.165680473372781,1100.0,200000.0
78343,4565,62516,0.0468784227820372,781.0,108500.0
78344,419,89750,0.0143198090692124,2243.75,87800.0
78347,112,-666666666,0.0,1100.0,200000.0
78349,538,37813,0.0260223048327137,1100.0,148100.0
78351,633,37069,0.1121642969984202,1073.0,98800.0
78352,51,-666666666,0.0,1100.0,200000.0
78353,481,-666666666,0.0228690228690228,1100.0,200000.0
78355,6843,32636,0.0745287154756685,487.0,84200.0
78357,2726,60968,0.0638297872340425,733.0,115400.0
78358,633,75694,0.0,1175.0,340623.0
78359,2230,35750,0.0695067264573991,868.0,97200.0
78360,33,-666666666,0.0,1100.0,200000.0
78361,4764,42050,0.1009655751469353,820.0,128900.0
78362,10929,78698,0.0623112819105133,1226.0,182600.0
78363,28820,56867,0.1474670367800138,1020.0,155900.0
78368,9474,41286,0.0486594891281401,806.0,87300.0
78369,252,118750,0.1904761904761904,2968.75,534375.0
78370,5155,69327,0.0762366634335596,1132.0,190800.0
78371,108,39250,0.0462962962962962,1100.0,200000.0
78372,5066,56016,0.0556652191077773,799.0,144400.0
78373,3314,90000,0.0208207604103802,2226.0,518500.0
78374,20152,81580,0.0658991663358475,1492.0,225800.0
78375,2827,46060,0.1135479306685532,733.0,81100.0
78376,122,43571,0.0,1100.0,200000.0
78377,3376,57522,0.068127962085308,759.0,92000.0
78379,1800,72625,0.0283333333333333,1101.0,109200.0
78380,23752,59322,0.0578056584708656,1001.0,141900.0
78382,20043,63434,0.0413111809609339,1147.0,238200.0
78383,4306,73125,0.0032512772875058,1011.0,228300.0
78384,5656,44228,0.016089108910891,993.0,59400.0
78385,52,-666666666,0.0,1100.0,200000.0
78387,9604,48000,0.077155351936693,918.0,122400.0
78389,2036,37168,0.0451866404715127,953.0,56700.0
78390,5620,71940,0.0329181494661921,1034.0,134200.0
78391,141,46797,0.0638297872340425,1200.0,210586.5
78393,1932,60642,0.0460662525879917,957.0,93900.0
78401,4668,37796,0.0794772922022279,930.0,76100.0
78402,392,53102,0.0331632653061224,1327.55,195800.0
78404,13607,60264,0.0253545968986551,1172.0,180500.0
78405,14442,37188,0.0740202188062595,1030.0,75300.0
78406,1934,51646,0.062564632885212,1715.0,232407.0
78407,1937,53909,0.1368094992256066,1054.0,131100.0
78408,9631,43096,0.041117225625584,979.0,82300.0
78409,2504,62813,0.0579073482428115,986.0,133100.0
78410,29121,77642,0.0760962879022011,1158.0,220400.0
78411,24061,60387,0.0657079921865259,1199.0,178800.0
78412,39728,60509,0.1239931534434152,1242.0,188500.0
78413,35103,71624,0.0845511779619975,1321.0,230900.0
78414,51435,96788,0.0733352775347526,1549.0,271300.0
78415,41869,53803,0.0557691848384246,1166.0,135600.0
78416,13116,44726,0.0594693504117108,1066.0,93100.0
78417,4462,53941,0.0681308830121022,1186.0,133300.0
78418,30201,91443,0.0452965133604847,1301.0,274800.0
78419,693,87000,0.0216450216450216,1851.0,391500.0
78501,59095,49451,0.0756070733564599,943.0,149000.0
78503,22566,48765,0.0806966232385004,1087.0,130100.0
78504,61816,77627,0.0636728355118416,1178.0,203900.0
78516,34960,51547,0.0852688787185354,743.0,102900.0
78520,63337,47331,0.09100525759035,842.0,129200.0
78521,87860,41276,0.0942863646710676,864.0,90500.0
78526,59719,68143,0.0723052964718096,1080.0,158300.0
78535,435,30144,0.1034482758620689,767.0,67900.0
78536,345,29327,0.0666666666666666,1100.0,86800.0
78537,51346,36331,0.0830054921512873,744.0,74700.0
78538,10740,38904,0.0794227188081936,586.0,87300.0
78539,38162,64864,0.093627168387401,1034.0,198300.0
78540,0,-666666666,,1100.0,200000.0
78541,49395,50567,0.0943617775078449,945.0,142600.0
78542,86111,52962,0.0873523707772526,876.0,123500.0
78543,8608,47657,0.1036245353159851,759.0,85900.0
78545,490,22407,0.2040816326530612,1100.0,200000.0
78547,398,11114,0.2160804020100502,1100.0,200000.0
78548,1456,37212,0.0089285714285714,803.0,52300.0
78549,876,19028,0.0582191780821917,1100.0,62700.0
78550,54169,51524,0.0540345954328121,863.0,120500.0
78552,41277,67183,0.0539283378152482,1054.0,154500.0
78557,14250,53667,0.0771929824561403,849.0,156400.0
78558,905,46313,0.0453038674033149,1157.825,54900.0
78559,12752,48117,0.0611668757841907,985.0,99900.0
78560,4618,51739,0.0658293633607622,776.0,114400.0
78561,1005,43359,0.0766169154228855,1100.0,55100.0
78562,3146,51583,0.0953591862682771,1289.575,117800.0
78563,62,67639,0.0,1690.9750000000001,304375.5
78564,51,-666666666,0.2941176470588235,1100.0,200000.0
78565,63,-666666666,0.0,1100.0,200000.0
78566,24927,64385,0.0591326673887752,863.0,138100.0
78567,405,-666666666,0.1703703703703703,1100.0,61000.0
78569,4079,57000,0.0500122579063496,682.0,103200.0
78570,33596,39890,0.0817061554947017,686.0,83400.0
78572,78197,54029,0.0695423098072816,900.0,121900.0
78573,42874,51185,0.0754070065774128,909.0,154800.0
78574,62852,52536,0.0703398459873989,807.0,119000.0
78575,4728,74273,0.0841793570219966,1138.0,220400.0
78576,13902,48205,0.0666810530858869,629.0,116600.0
78577,79903,49768,0.0746029560842521,988.0,111500.0
78578,10231,52041,0.0555175447170364,763.0,193700.0
78579,2548,-666666666,0.1306907378335949,871.0,200000.0
78580,13568,45074,0.0986143867924528,906.0,56200.0
78582,44883,41452,0.0809437871800013,738.0,102000.0
78583,5472,61315,0.0668859649122807,771.0,147500.0
78584,17823,30134,0.0837120574538517,647.0,83800.0
78585,0,-666666666,,1100.0,200000.0
78586,49103,44158,0.0850864509296784,839.0,83200.0
78588,246,86458,0.0528455284552845,530.0,389061.0
78589,39958,51662,0.0722008108513939,926.0,112400.0
78590,449,77750,0.1269487750556792,1943.75,54500.0
78591,163,33188,0.0184049079754601,1100.0,200000.0
78592,600,-666666666,0.0783333333333333,1100.0,200000.0
78593,5030,40194,0.0709741550695825,876.0,66900.0
78594,1303,24388,0.0514198004604758,369.0,37900.0
78595,5958,48304,0.0523665659617321,615.0,86400.0
78596,38942,53797,0.0565969903959735,917.0,92800.0
78597,2881,61357,0.0683790350572717,1421.0,508800.0
78598,157,25000,0.0,1100.0,200000.0
78599,35400,55939,0.0800847457627118,954.0,113300.0
78602,35786,86976,0.070278880008942,1331.0,310300.0
78605,7632,81833,0.0584381551362683,1181.0,270800.0
78606,6977,89980,0.0361186756485595,865.0,361100.0
78607,228,57019,0.0,1425.4750000000001,352800.0
78608,454,-666666666,0.0,1100.0,344400.0
78609,1826,60663,0.0197152245345016,938.0,276100.0
78610,46685,110417,0.0548356002998821,1736.0,379300.0
78611,14463,78243,0.0579409527760492,1111.0,291400.0
78612,19830,90925,0.0518910741301059,1642.0,239100.0
78613,89162,120829,0.0557636661357977,1733.0,461900.0
78614,324,53333,0.0185185185185185,1333.325,300000.0
78615,1540,112805,0.0467532467532467,817.0,348900.0
78616,10008,70148,0.0467625899280575,1300.0,174800.0
78617,28932,78019,0.0722383519977879,1449.0,247800.0
78618,292,83500,0.0,888.0,319400.0
78619,6896,171667,0.035237819025522,1245.0,709400.0
78620,20624,146551,0.0501357641582622,1674.0,624800.0
78621,27860,88246,0.0579325197415649,1317.0,262300.0
78622,353,72941,0.0,1382.0,172900.0
78623,1575,122143,0.0171428571428571,3053.5750000000003,564200.0
78624,23610,67987,0.0329944938585345,1347.0,439600.0
78626,45020,94967,0.0655930697467792,1752.0,358500.0
78628,44821,117198,0.0425470203699158,1552.0,467700.0
78629,12380,65638,0.0597738287560581,812.0,193200.0
78631,3357,73646,0.0244265713434614,1188.0,339100.0
78632,1391,63250,0.0244428468727534,1581.25,184400.0
78633,28877,99967,0.0154101880389237,1836.0,443500.0
78634,43466,111227,0.0584594855749321,2024.0,334200.0
78635,83,-666666666,0.0,1100.0,200000.0
78636,3842,59625,0.0312337324310255,1037.0,458800.0
78638,2064,82760,0.066375968992248,1252.0,301500.0
78639,8517,57034,0.0575319948338616,964.0,249100.0
78640,71460,88533,0.0769241533725161,1572.0,291100.0
78641,93399,131421,0.050621526997077,1873.0,453100.0
78642,24146,128086,0.041041994533256,1475.0,486800.0
78643,6837,63500,0.0394910048266783,951.0,308800.0
78644,20599,72155,0.0769940288363512,1162.0,242900.0
78645,15042,108393,0.0212072862651243,1455.0,387200.0
78648,8022,56533,0.0544751932186487,1063.0,217400.0
78650,2679,66071,0.0511384845091452,1144.0,247300.0
78652,5012,118750,0.0241420590582601,2590.0,480600.0
78653,35417,92799,0.0426631278764435,1602.0,328400.0
78654,19946,72669,0.0570039105585079,1404.0,315200.0
78655,3687,48409,0.0401410360726878,1012.0,223000.0
78656,2953,78058,0.0450389434473416,1510.0,194900.0
78657,7061,93699,0.0311570599065288,1406.0,470100.0
78658,70,-666666666,0.1285714285714285,1100.0,446200.0
78659,2898,100625,0.0327812284334023,2515.625,332800.0
78660,118437,109522,0.0435168064034043,1769.0,369300.0
78661,658,47917,0.0896656534954407,1197.925,190200.0
78662,3147,95238,0.0680012710517953,962.0,243800.0
78663,607,156829,0.0,3920.725,705730.5
78664,62272,85919,0.0791206320657759,1645.0,317400.0
78665,64087,117240,0.0597937179147096,1945.0,438700.0
78666,87775,55478,0.2241868413557391,1294.0,271900.0
78669,11980,126422,0.0131886477462437,1940.0,576200.0
78670,178,76591,0.0,1375.0,233300.0
78671,399,34522,0.1829573934837092,1100.0,200000.0
78672,679,47692,0.0,1192.3,190800.0
78674,195,95481,0.0717948717948717,2387.025,43000.0
78675,158,37500,0.0,1100.0,433300.0
78676,15896,86819,0.0269250125817815,1432.0,476100.0
78677,49,-666666666,0.0,1100.0,200000.0
78681,58531,136215,0.0412089320189301,1848.0,460000.0
78701,11114,154867,0.0586647471657369,2732.0,653600.0
78702,26495,101304,0.0429515002830722,1966.0,644200.0
78703,22484,144637,0.0304661092332325,2217.0,1353500.0
78704,50479,97160,0.0809445511995087,1755.0,862000.0
78705,32937,30336,0.4181923065245772,1520.0,627900.0
78712,206,-666666666,0.5825242718446602,1100.0,200000.0
78717,36085,140483,0.0430372731051683,1833.0,599200.0
78719,1556,54545,0.1143958868894601,1363.625,120800.0
78721,10728,103285,0.0427852348993288,1616.0,503400.0
78722,6576,101034,0.0447080291970802,1837.0,661600.0
78723,36307,87978,0.0302145591759164,1478.0,513500.0
78724,29326,76906,0.057287049034986,1454.0,295400.0
78725,10810,102819,0.0383903792784458,2253.0,306800.0
78726,14117,92275,0.0731741871502443,1690.0,648500.0
78727,30894,107194,0.0423059493752832,1818.0,483200.0
78728,26776,74048,0.0713325365999402,1523.0,392600.0
78729,30440,81589,0.0745400788436268,1613.0,434500.0
78730,9669,146450,0.0496431895749301,1734.0,1019100.0
78731,27136,102886,0.0606205778301886,1673.0,839500.0
78732,20646,194120,0.061319383900029,1884.0,728500.0
78733,9339,220421,0.0114573294785308,3060.0,964100.0
78734,22091,129116,0.0230863247476347,1930.0,626100.0
78735,20112,126216,0.0511634844868735,1930.0,791900.0
78736,9849,100761,0.0659965478728804,1849.0,556400.0
78737,26413,164066,0.0207852193995381,2176.0,689200.0
78738,28790,169911,0.011879124696075,1915.0,754600.0
78739,20850,222552,0.016546762589928,3387.0,699400.0
78741,45274,66434,0.1445421213058267,1477.0,376500.0
78742,638,74453,0.067398119122257,1094.0,335038.5
78744,51069,78474,0.0704732812469404,1516.0,307000.0
78745,61122,84529,0.0530414580674716,1655.0,459100.0
78746,28268,183028,0.0307768501485778,2097.0,1352500.0
78747,21757,86456,0.0485361033230684,1776.0,395500.0
78748,54942,107652,0.0522187033599068,1711.0,434100.0
78749,34939,113918,0.0294513294599158,1843.0,530900.0
78750,29322,123722,0.0284428074483323,1743.0,552800.0
78751,16027,81657,0.117239658076995,1627.0,700500.0
78752,22261,66404,0.1164817393648084,1445.0,361200.0
78753,58449,62334,0.0819175691628599,1447.0,344100.0
78754,31410,92964,0.0496020375676536,1704.0,318900.0
78756,9844,97149,0.0530272247054043,1383.0,788600.0
78757,24327,104946,0.0390512599169646,1661.0,629500.0
78758,50592,69019,0.0685088551549652,1549.0,419300.0
78759,44882,102799,0.0668642217369992,1680.0,634400.0
78801,21487,58028,0.0813980546376879,997.0,144100.0
78802,0,-666666666,,1100.0,200000.0
78827,749,23087,0.0453938584779706,440.0,92500.0
78828,27,-666666666,0.0,1100.0,200000.0
78829,1033,26227,0.047434656340755,1100.0,52000.0
78830,471,32841,0.0530785562632696,760.0,80000.0
78832,3140,66341,0.0821656050955414,771.0,88500.0
78833,1173,45227,0.0341005967604433,945.0,81000.0
78834,7204,36250,0.0213770127706829,833.0,70300.0
78836,83,83000,0.0,2075.0,373500.0
78837,137,47153,0.0510948905109489,1178.825,209700.0
78838,124,-666666666,0.0,1100.0,200000.0
78839,7333,43769,0.0718669030410473,448.0,91900.0
78840,47053,59608,0.077550846917306,957.0,151500.0
78841,0,-666666666,,1100.0,200000.0
78842,0,-666666666,,1100.0,200000.0
78843,383,-666666666,0.618798955613577,1100.0,200000.0
78850,935,77344,0.095187165775401,1197.0,307500.0
78851,47,-666666666,0.0,1100.0,200000.0
78852,56933,52295,0.0791280979396834,789.0,150200.0
78860,0,-666666666,,1100.0,200000.0
78861,13715,64491,0.0769959897921983,1131.0,210100.0
78870,1225,73070,0.04,833.0,177700.0
78871,33,-666666666,0.0,1100.0,200000.0
78872,1166,42270,0.0969125214408233,2056.0,96900.0
78873,1498,44688,0.0046728971962616,840.0,201096.0
78877,837,41897,0.0,1100.0,200000.0
78879,171,95385,0.1403508771929824,2384.625,1086500.0
78880,1164,32325,0.120274914089347,714.0,78100.0
78881,1288,32813,0.0652173913043478,628.0,81700.0
78883,184,36189,0.0,1100.0,450000.0
78884,1033,82292,0.0396902226524685,819.0,345900.0
78885,49,70833,0.0,1770.8249999999998,361500.0
78886,499,119276,0.0681362725450901,2981.8999999999996,156300.0
78931,204,138382,0.0,3459.5499999999997,622719.0
78932,501,94265,0.0019960079840319,1679.0,355300.0
78933,1211,76583,0.0396366639141205,1914.5749999999998,375000.0
78934,6833,66177,0.0684911459095565,1052.0,215400.0
78935,650,-666666666,0.0,1100.0,200000.0
78938,245,62500,0.0326530612244898,775.0,217900.0
78940,2284,90431,0.0183887915936952,910.0,256900.0
78941,3334,75694,0.0497900419916016,882.0,171900.0
78942,9858,60084,0.0685737472103875,1091.0,235600.0
78943,230,71181,0.0,1779.5249999999999,320314.5
78944,672,140875,0.0848214285714285,1313.0,374200.0
78945,10459,76221,0.0522038435796921,747.0,299500.0
78946,760,64345,0.0539473684210526,1608.625,279800.0
78947,5110,81371,0.034637964774951,1037.0,276900.0
78948,599,34159,0.006677796327212,857.0,200000.0
78949,628,88491,0.2818471337579618,2212.275,398209.5
78950,2244,104643,0.0,2616.075,304500.0
78951,0,-666666666,,1100.0,200000.0
78953,958,88852,0.0427974947807933,2221.2999999999997,267400.0
78954,1378,100096,0.0239477503628447,1155.0,453500.0
78956,5494,67022,0.0464142701128503,1064.0,231200.0
78957,10282,62796,0.0422096868313557,1169.0,246500.0
78959,1401,51029,0.0399714489650249,832.0,214800.0
78962,5245,74577,0.0619637750238322,546.0,222500.0
78963,470,90357,0.0,2258.9249999999997,231000.0
79001,181,137083,0.0,1188.0,143800.0
79002,16,-666666666,0.0,1100.0,200000.0
79003,118,-666666666,0.1864406779661017,1100.0,74100.0
79005,1519,69236,0.0717577353522053,860.0,144000.0
79007,13927,61701,0.06390464565233,846.0,94700.0
79008,0,-666666666,,1100.0,200000.0
79009,1795,44183,0.0518105849582172,853.0,113500.0
79010,569,170464,0.0035149384885764,4200.0,767088.0
79011,208,58333,0.0769230769230769,954.0,240000.0
79012,0,-666666666,,1100.0,200000.0
79013,3022,47875,0.0797485109199205,725.0,58100.0
79014,3252,72743,0.055350553505535,950.0,213700.0
79015,23217,81351,0.0989791962785889,976.0,267900.0
79016,598,-666666666,0.2959866220735786,1100.0,200000.0
79018,405,-666666666,0.0123456790123456,781.0,91300.0
79019,1745,69423,0.0710601719197707,983.0,185700.0
79021,55,111250,0.1818181818181818,2781.25,500625.0
79022,10764,78373,0.0238758825715347,1050.0,166900.0
79024,351,68750,0.0655270655270655,589.0,111200.0
79025,0,-666666666,,1100.0,200000.0
79027,4789,66528,0.0745458342033827,910.0,101400.0
79029,15095,63188,0.0802252401457436,1002.0,152800.0
79031,1213,46384,0.0370981038746908,803.0,93300.0
79032,220,75577,0.0545454545454545,1889.425,92800.0
79033,14,-666666666,0.0,1100.0,200000.0
79034,468,84821,0.0299145299145299,638.0,121900.0
79035,5356,74773,0.0681478715459298,1014.0,137700.0
79036,4957,74815,0.0587048618115795,1094.0,116500.0
79039,686,83068,0.0131195335276967,875.0,119000.0
79040,2076,80625,0.0380539499036608,792.0,173600.0
79041,2511,58305,0.0450019912385503,625.0,101300.0
79042,1181,69219,0.0914479254868755,988.0,119100.0
79043,1511,55301,0.0522832561217736,1036.0,62700.0
79044,644,63200,0.0683229813664596,1538.0,193600.0
79045,18441,54207,0.0714711783525839,921.0,111800.0
79046,545,63750,0.0220183486238532,725.0,108800.0
79051,3,-666666666,0.0,1100.0,200000.0
79052,1064,60294,0.0197368421052631,821.0,98200.0
79053,89,-666666666,0.0,1100.0,200000.0
79054,507,58750,0.009861932938856,970.0,43400.0
79056,99,73036,0.1313131313131313,1825.8999999999999,87200.0
79057,1075,55938,0.0306976744186046,925.0,90400.0
79058,0,-666666666,,1100.0,200000.0
79059,669,64808,0.0134529147982062,769.0,126800.0
79061,282,96250,0.0070921985815602,2406.25,96900.0
79062,367,64300,0.1416893732970027,585.0,78500.0
79063,594,88750,0.0084175084175084,2218.75,196300.0
79064,2191,57841,0.0410771337288909,843.0,81300.0
79065,19569,55940,0.0709796106086156,897.0,105400.0
79066,11,-666666666,0.0,1100.0,200000.0
79068,3124,86604,0.0809859154929577,981.0,158100.0
79070,9655,64988,0.0739513205592957,905.0,135300.0
79072,25596,50766,0.0886466635411783,813.0,106400.0
79073,0,-666666666,,1100.0,200000.0
79078,153,-666666666,0.0588235294117647,1100.0,200000.0
79079,2406,68081,0.0569409808811305,1060.0,84800.0
79080,498,54286,0.0582329317269076,847.0,39400.0
79081,3224,67474,0.0403225806451612,763.0,135900.0
79082,401,61250,0.0249376558603491,1531.25,53600.0
79083,1776,58125,0.0444819819819819,875.0,98200.0
79084,1425,61250,0.0778947368421052,826.0,121100.0
79085,0,-666666666,,1100.0,200000.0
79086,3433,68472,0.0643751820565103,976.0,130200.0
79087,776,75800,0.0128865979381443,807.0,101800.0
79088,5315,33958,0.1119473189087488,711.0,88700.0
79091,0,-666666666,,1100.0,200000.0
79092,1187,79318,0.0471777590564448,1109.0,157900.0
79093,114,41719,0.0,1100.0,223900.0
79094,9,-666666666,0.0,1100.0,200000.0
79095,2569,53313,0.0365901128843908,623.0,109000.0
79096,2022,70282,0.0281899109792284,945.0,144700.0
79097,1319,86800,0.025018953752843,884.0,182400.0
79098,535,38580,0.0261682242990654,1092.0,140900.0
79101,2458,40313,0.049633848657445,898.0,152300.0
79102,8822,48551,0.0795737927907504,891.0,146500.0
79103,11591,55885,0.0652230178586834,1197.0,123900.0
79104,7236,47768,0.0667495854063018,905.0,94500.0
79106,27900,54407,0.0700358422939068,995.0,163100.0
79107,36425,39474,0.0688538091969801,1016.0,88400.0
79108,10979,63383,0.0483650605701794,1035.0,150600.0
79109,42410,68579,0.0621551520867719,945.0,217600.0
79110,18514,65896,0.086583126282813,1173.0,153400.0
79111,1537,70602,0.0494469746258946,1222.0,317709.0
79118,27412,87011,0.0630380855099956,1328.0,224000.0
79119,23202,100546,0.0424532367899319,1217.0,335700.0
79121,5879,66438,0.0583432556557237,976.0,254100.0
79124,11800,110144,0.0356779661016949,1158.0,325900.0
79201,6817,60125,0.0803872671263019,934.0,112500.0
79220,221,47431,0.0,1185.7749999999999,118800.0
79223,119,-666666666,0.0,1100.0,200000.0
79225,922,69464,0.0976138828633405,823.0,75000.0
79226,2873,54787,0.0953706926557605,727.0,92900.0
79227,1155,42895,0.1099567099567099,577.0,69400.0
79229,284,44500,0.0,1112.5,47500.0
79230,34,41250,0.0,1100.0,200000.0
79231,29,-666666666,0.0,1100.0,200000.0
79233,65,53125,0.0923076923076923,1328.125,63300.0
79234,119,80583,0.0,2014.5749999999998,213300.0
79235,3111,53085,0.01575056252009,498.0,105000.0
79236,179,59750,0.0,1493.75,268875.0
79237,470,67292,0.0127659574468085,634.0,72900.0
79239,100,32266,0.0,1100.0,95000.0
79240,86,-666666666,0.0,1100.0,200000.0
79241,2088,60101,0.0378352490421455,750.0,98800.0
79243,24,58125,0.0,1453.125,112500.0
79244,777,78125,0.0669240669240669,581.0,85200.0
79245,2291,46667,0.0331732867743343,608.0,79100.0
79247,29,-666666666,0.0,1100.0,200000.0
79248,1124,38359,0.0400355871886121,323.0,49700.0
79250,1089,44042,0.0293847566574839,637.0,72600.0
79251,29,-666666666,0.0,1100.0,137500.0
79252,2642,60778,0.0189250567751703,637.0,80300.0
79255,448,50625,0.0379464285714285,760.0,65000.0
79256,342,37917,0.0321637426900584,900.0,49400.0
79257,727,37083,0.0178817056396148,1100.0,82100.0
79258,8,-666666666,0.0,1100.0,200000.0
79259,25,-666666666,0.0,1100.0,200000.0
79261,351,61250,0.0655270655270655,605.0,87500.0
79311,3533,69250,0.0636852533257854,758.0,150400.0
79312,1114,56339,0.0646319569120287,969.0,50500.0
79313,1537,50417,0.0370852309694209,928.0,69700.0
79314,120,-666666666,0.0,1100.0,29700.0
79316,9907,43865,0.0549106692237811,814.0,110700.0
79322,1945,48750,0.0611825192802056,512.0,67300.0
79323,7115,82253,0.0973998594518622,699.0,190800.0
79324,37,-666666666,0.0,1100.0,200000.0
79325,2204,62415,0.044010889292196,1133.0,137500.0
79326,71,-666666666,0.0,1100.0,200000.0
79329,3549,74150,0.0301493378416455,682.0,194500.0
79330,113,-666666666,0.0,1100.0,200000.0
79331,11751,56179,0.0863756276061611,890.0,90300.0
79336,15265,52724,0.0714051752374713,803.0,124900.0
79339,6707,57035,0.0694796481288206,1019.0,76500.0
79342,282,83125,0.0638297872340425,2078.125,160200.0
79343,1309,67596,0.042016806722689,928.0,123200.0
79344,0,-666666666,,1100.0,200000.0
79345,1085,66583,0.0995391705069124,811.0,69300.0
79346,1788,41767,0.0369127516778523,723.0,57500.0
79347,7264,71025,0.0640143171806167,748.0,104900.0
79350,291,70417,0.0,1760.425,45000.0
79351,1047,62656,0.0296084049665711,786.0,96100.0
79353,31,116250,0.1290322580645161,2906.25,523125.0
79355,1642,74172,0.0377588306942752,868.0,118400.0
79356,5362,48466,0.1064901156284968,784.0,83100.0
79357,1883,56875,0.0817843866171003,773.0,69500.0
79358,1458,88017,0.0891632373113854,1008.0,200400.0
79359,3465,52485,0.0404040404040404,676.0,92700.0
79360,17284,85360,0.0738833603332562,854.0,199100.0
79363,5831,93320,0.0356714114217115,1138.0,201200.0
79364,7135,55221,0.0569025928521373,1018.0,89200.0
79366,1081,111458,0.0203515263644773,2786.4500000000003,311600.0
79367,602,53143,0.0730897009966777,869.0,66600.0
79369,41,-666666666,0.0,1100.0,200000.0
79370,1217,50313,0.0525883319638455,761.0,67200.0
79371,1464,62014,0.0922131147540983,875.0,103800.0
79372,1472,70000,0.0828804347826086,628.0,96600.0
79373,3021,56182,0.0453492221118834,963.0,121300.0
79376,10,-666666666,0.0,1100.0,200000.0
79377,294,55833,0.0068027210884353,1395.8249999999998,128800.0
79378,306,111250,0.0392156862745098,518.0,143500.0
79379,680,49167,0.0470588235294117,771.0,75500.0
79380,89,68125,0.0337078651685393,1703.125,306562.5
79381,1457,67381,0.0741249142072752,689.0,168000.0
79382,10300,80625,0.0463106796116504,1349.0,245100.0
79383,47,-666666666,0.1702127659574468,1100.0,200000.0
79401,8641,27255,0.4515681055433398,1048.0,101500.0
79402,0,-666666666,,1100.0,200000.0
79403,15941,45343,0.055579951069569,946.0,83100.0
79404,8686,48642,0.0539949343771586,958.0,86300.0
79406,7738,-666666666,0.1879038511243215,1100.0,200000.0
79407,22467,64778,0.1882316286108514,1131.0,200700.0
79410,10425,48350,0.1938609112709832,1315.0,211300.0
79411,6380,44866,0.1808777429467084,942.0,85000.0
79412,15275,47306,0.0839279869067103,964.0,117200.0
79413,23464,67062,0.096999659052165,1325.0,195900.0
79414,17471,49637,0.1843626581191689,1100.0,150500.0
79415,16765,37101,0.1799582463465553,956.0,94000.0
79416,36461,65200,0.1670552096760922,1269.0,196900.0
79423,44357,82906,0.0664607615483463,1284.0,222500.0
79424,52336,94703,0.0677736166309996,1151.0,279600.0
79501,2635,56547,0.0512333965844402,921.0,88400.0
79502,1123,50833,0.0658949243098842,620.0,54100.0
79503,187,93542,0.0,2338.5499999999997,117300.0
79504,2995,67740,0.0494156928213689,739.0,112500.0
79505,236,49375,0.0,520.0,61300.0
79506,491,60268,0.0,746.0,113100.0
79508,982,78617,0.0712830957230142,1055.0,150000.0
79510,8135,71032,0.059618930547019,913.0,154200.0
79511,1739,108438,0.0097757331799885,1173.0,265700.0
79512,7672,55855,0.1080552659019812,702.0,84700.0
79517,114,66339,0.0,1658.4750000000001,298525.5
79518,115,34063,0.0,1100.0,67500.0
79519,101,157548,0.0,3938.7000000000003,228800.0
79520,2576,62390,0.1075310559006211,847.0,72700.0
79521,3470,61609,0.0273775216138328,792.0,108900.0
