store_id,store_name,brand,city,zip5,review_rank,review_date,rating,source_platform,reviewer_alias,source_url,review_text,review_text_short
BID|PR0091675,HAPPY LEMON,Happy Lemon,AUBURN,98002,2,2025-12-22,5.0,Google Places API (official),Nguyen Avolio,https://maps.google.com/?cid=7598185473679355581,"We were visiting from out of town and staying in Auburn with my in-laws, and I was craving boba milk tea. I didn’t expect to find any Asian stores or boba shops in the area, so I was pleasantly surprised when I came across this small boba shop. I decided to give it a try, and it exceeded my expectations. I ordered the classic brown sugar boba milk tea with salted cheese and absolutely loved it. The chocolate waffle was also delicious. Definitely a great little find in the area!","We were visiting from out of town and staying in Auburn with my in-laws, and I was craving boba milk tea. I didn’t expect to find any Asian stores or boba shops in the area, so I was pleasantly surprised when I came acro"
BID|PR0091675,HAPPY LEMON,Happy Lemon,AUBURN,98002,3,2025-12-03,5.0,Google Places API (official),Paige Narst,https://maps.google.com/?cid=7598185473679355581,"came here since its nearby the walking trail to lakeland hills.loved their bubble waffle, ended up getting that with the hazelnut mocha frappe. the salted cheese went fantastic with the chocolate waffle and the hazelnut mocha was did not have any of that coffee bitterness and tasted great kinda liked a creamy neutella-like drink.","came here since its nearby the walking trail to lakeland hills.loved their bubble waffle, ended up getting that with the hazelnut mocha frappe. the salted cheese went fantastic with the chocolate waffle and the hazelnut "
BID|PR0091735,32 BELOW SOFT SERVE + BUBBLE TEA,32 Below Bubble Tea,RENTON,98058,1,2026-02-02,5.0,Google Places API (official),Onee Nakano,https://maps.google.com/?cid=9851525596445884362,"Honestly finding the place was a bit hard but there are signs time help you get to it, but this gem is amazing. Just moved to Renton and heard of a boba tea and soft serve place sign me up! It is really cute and clean and soft serve amazing. Mine was a bit squished just because I had to take it to go but for my photo foodies it is very picturesque","Honestly finding the place was a bit hard but there are signs time help you get to it, but this gem is amazing. Just moved to Renton and heard of a boba tea and soft serve place sign me up! It is really cute and clean an"
BID|PR0091735,32 BELOW SOFT SERVE + BUBBLE TEA,32 Below Bubble Tea,RENTON,98058,2,2025-10-16,5.0,Google Places API (official),JSL,https://maps.google.com/?cid=9851525596445884362,I got the ube matcha boba with the swirl soft serve and the combo is soo tasty. My new favorite spot to go seriously. My cousin got a mango peach soft serve and it was ALSO SO YUMMY. It’s very creamy and smooth. My other cousin got a matcha swirl and that was nice as well but I enjoyed the more intricate flavors more. Overall I can’t wait to go again. So unique and worth the trip. They also sell doggie treats on the side and mug plus pens. All very cute and come support this beautiful business. 🤩🤩,I got the ube matcha boba with the swirl soft serve and the combo is soo tasty. My new favorite spot to go seriously. My cousin got a mango peach soft serve and it was ALSO SO YUMMY. It’s very creamy and smooth. My other
BID|PR0091735,32 BELOW SOFT SERVE + BUBBLE TEA,32 Below Bubble Tea,RENTON,98058,3,2025-08-03,3.0,Google Places API (official),Di Version,https://maps.google.com/?cid=9851525596445884362,"The place has ample parking, is clean and has a pretty cool concept. The bathroom is sus with a back door down a long hall so ‍proceed how you will. We had the soft serve. My LO and I had the Unicorn + Choco. The Unicorn is supposed to be a fantasy spin on vanilla. I could NOT taste a hint of vanilla. Chocolate was more bitter and less sweet, if you like that approach for chocolate, I don't. My hubby had the Earl Gray tea flavored and LOVED it. The texture of the soft serve is more icy than creamy. Think Chick-fil-A texture vs. creamy like Mcdees. I bought 2 cute pens because I love Novelty pens and actually liked them more than the soft serve. Would I go back? Sadly, nope. It's pretty expensive for the taste and texture. The pens are super cute though!","The place has ample parking, is clean and has a pretty cool concept. The bathroom is sus with a back door down a long hall so ‍proceed how you will. We had the soft serve. My LO and I had the Unicorn + Choco. The Unicorn"
BID|PR0091742,DRIP TEA,Drip Tea,KENT,98032,1,2025-10-08,1.0,Google Places API (official),Erin Dahl,https://maps.google.com/?cid=14090077547366451930,"Joey was terrible in protecting my 5 yr old grandson.Joey the CPS case worker told his mother where he went to school,wanted my daughter to have him where she left him alone in their apartment.Police have been involved.Hit &Run,drugs & Alcohol,DV,restraining order and more.Joey should not be a case worker for CPS","Joey was terrible in protecting my 5 yr old grandson.Joey the CPS case worker told his mother where he went to school,wanted my daughter to have him where she left him alone in their apartment.Police have been involved.H"
BID|PR0091742,DRIP TEA,Drip Tea,KENT,98032,2,2025-06-21,1.0,Google Places API (official),Barry Moore,https://maps.google.com/?cid=14090077547366451930,"Poor service. Only takes the side of women. They take 50 percent or more from men's hard earned money and just give it to the woman to use as she pleases. Often times none of it goes to the child's welfare. No oversight to make sure the money is being used for the children. Just free money for women. Then if they man tries to make more money in order to live, they are taken back to court to give more money to the woman. Then the men are limited to when they can see their own children and made to look like the bad guy in the kids eyes because they don't come around very often due to court orders.",Poor service. Only takes the side of women. They take 50 percent or more from men's hard earned money and just give it to the woman to use as she pleases. Often times none of it goes to the child's welfare. No oversight 
BID|PR0091742,DRIP TEA,Drip Tea,KENT,98032,3,2024-07-13,1.0,Google Places API (official),Jennifer Easton,https://maps.google.com/?cid=14090077547366451930,If your not there before 730am to get in line you are there all day. It's crazy the wait time. Even with appointment. I try and do everything by phone calls the guy who helped me get food stamps was fantastic. I try to avoid this place. Phone is the only way to go,If your not there before 730am to get in line you are there all day. It's crazy the wait time. Even with appointment. I try and do everything by phone calls the guy who helped me get food stamps was fantastic. I try to a
BID|PR0091761,KUNG FU TEA X TKK CHICKEN,Kung Fu Tea,RENTON,98055,1,2026-01-31,3.0,Yelp snippet via MapQuest (auto),Susanna L.,https://www.mapquest.com/us/washington/kung-fu-tea-692315816,"Can choose sugar and ice level. I chose 70% sugar but it was still very sweet Came in for their app exclusive buy one get one free, decor inside is really cute and the cups At the counter there...","Can choose sugar and ice level. I chose 70% sugar but it was still very sweet Came in for their app exclusive buy one get one free, decor inside is really cute and the cups At the counter there..."
BID|PR0091761,KUNG FU TEA X TKK CHICKEN,Kung Fu Tea,RENTON,98055,2,2026-01-18,5.0,Google Places API (official),Ivan Retana,https://maps.google.com/?cid=10343153594623635386,"I am chic@s they are amazing, thank you Kung Fu Tea for making these events possible, my son left the place very happy, all the employees were very friendly, I also want to thank the person in the Pokemon costume and the lady in white, who were very kind at all times,","I am chic@s they are amazing, thank you Kung Fu Tea for making these events possible, my son left the place very happy, all the employees were very friendly, I also want to thank the person in the Pokemon costume and the"
BID|PR0091761,KUNG FU TEA X TKK CHICKEN,Kung Fu Tea,RENTON,98055,3,2026-01-10,1.0,Yelp snippet via MapQuest (auto),Shinobi ..,https://www.mapquest.com/us/washington/kung-fu-tea-692315816,I would give this a 0 star if I could. I'm never coming back here again. I ordered popcorn chicken and got mini chicken nuggets. I order a calamari taste like rubber and cold. I also order 2 drink...,I would give this a 0 star if I could. I'm never coming back here again. I ordered popcorn chicken and got mini chicken nuggets. I order a calamari taste like rubber and cold. I also order 2 drink...
BID|PR0091769,"THE ALLEY, IT'S TIME FOR TEA",The Alley,SEATTLE,98104,1,2026-01-20,5.0,Yelp snippet via MapQuest (auto),Louise F.,https://www.mapquest.com/us/washington/the-alley-646217254,Honestly I'd written off the alley as super mid-tier boba years ago but we came here after a frisbee match and a nice cold fruity smoothie just sounded so nice. And it was. The drink was really...,Honestly I'd written off the alley as super mid-tier boba years ago but we came here after a frisbee match and a nice cold fruity smoothie just sounded so nice. And it was. The drink was really...
