store_id,store_name,brand,zip5,city,logo_url,logo_source
BID|PR0091672,MAURITIUS BROWN BUBBLE TEA,Mauritius Brown Bubble Tea,98028,KENMORE,https://ui-avatars.com/api/?name=Mauritius+Brown+Bubble+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0076771,MIRO TEA,Miro Tea,98107,SEATTLE,https://ui-avatars.com/api/?name=Miro+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0076480,MIRO TEA ANNEX,Miro Tea,98199,SEATTLE,https://ui-avatars.com/api/?name=Miro+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0089691,MISS BOBA,Miss Boba,98032,KENT,https://ui-avatars.com/api/?name=Miss+Boba&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0077115,NAN NOODLE & MOGE TEE,Moge Tee,98007,BELLEVUE,https://ui-avatars.com/api/?name=Moge+Tee&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0088717,MOLLY TEA,Molly Tea,98004,BELLEVUE,https://ui-avatars.com/api/?name=Molly+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0091950,MUSTACHE MILK TEA,Mustache Milk Tea,98133,SHORELINE,https://ui-avatars.com/api/?name=Mustache+Milk+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0082492,OASIS TEA ZONE,Oasis Tea Zone,98057,RENTON,https://ui-avatars.com/api/?name=Oasis+Tea+Zone&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0068631,OASIS TEA ZONE,Oasis Tea Zone,98104,SEATTLE,https://ui-avatars.com/api/?name=Oasis+Tea+Zone&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0086120,Oasis Tea Zone,Oasis Tea Zone,98105,SEATTLE,https://ui-avatars.com/api/?name=Oasis+Tea+Zone&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0092430,Phe,Phê,98122,SEATTLE,https://ui-avatars.com/api/?name=Ph%C3%AA&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0079429,VOI CA PHE,Phê,98108,SEATTLE,https://ui-avatars.com/api/?name=Ph%C3%AA&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0090258,POCHI BUBBLE TEA CAFE,Pochi Bubble Tea Cafe,98034,KIRKLAND,https://ui-avatars.com/api/?name=Pochi+Bubble+Tea+Cafe&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0088495,CHANG & SIDA LLC dba SHARETEA PLUS,Sharetea,98188,TUKWILA,https://logo.clearbit.com/1992sharetea.com,clearbit_domain
BID|PR0084997,SHARE TEA,Sharetea,98057,RENTON,https://logo.clearbit.com/1992sharetea.com,clearbit_domain
BID|PR0088529,SHARE TEA,Sharetea,98198,DES MOINES,https://logo.clearbit.com/1992sharetea.com,clearbit_domain
BID|PR0090389,SHARETEA,Sharetea,98042,COVINGTON,https://logo.clearbit.com/1992sharetea.com,clearbit_domain
BID|PR0090870,SHARETEA,Sharetea,98052,REDMOND,https://logo.clearbit.com/1992sharetea.com,clearbit_domain
BID|PR0088718,SHARETEA BOTHELL,Sharetea,98011,BOTHELL,https://logo.clearbit.com/1992sharetea.com,clearbit_domain
BID|PR0003636,SHARETEA CHINATOWN,Sharetea,98104,SEATTLE,https://logo.clearbit.com/1992sharetea.com,clearbit_domain
BID|PR0091875,SOCIAL TEA CAPITOL HILL LLC  dba Social Tea,Social Tea,98101,SEATTLE,https://ui-avatars.com/api/?name=Social+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0091422,SUNRIGHT TEA STUDIO,Sunright Tea Studio,98003,FEDERAL WAY,https://logo.clearbit.com/sunrighttea.com,clearbit_domain
BID|PR0090516,Sunright Tea Studio,Sunright Tea Studio,98105,SEATTLE,https://logo.clearbit.com/sunrighttea.com,clearbit_domain
BID|PR0089128,TP TEA,TP Tea,98104,SEATTLE,https://logo.clearbit.com/tp-tea.com,clearbit_domain
BID|PR0089993,TP TEA,TP Tea,98105,SEATTLE,https://logo.clearbit.com/tp-tea.com,clearbit_domain
BID|PR0088632,TRA TEA & JUICE BAR,TRA Tea & Juice Bar,98033,KIRKLAND,https://ui-avatars.com/api/?name=TRA+Tea+%26+Juice+Bar&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0089105,TRA TEA & JUICE BAR,TRA Tea & Juice Bar,98056,RENTON,https://ui-avatars.com/api/?name=TRA+Tea+%26+Juice+Bar&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0090513,TAB MILKTEA,Tab Milktea,98126,SEATTLE,https://ui-avatars.com/api/?name=Tab+Milktea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0076997,TAPIOCA EXPRESS,Tapioca Express,98052,REDMOND,https://ui-avatars.com/api/?name=Tapioca+Express&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0088199,"TEA ADDICTS, LLC",Tea Addicts,98122,SEATTLE,https://ui-avatars.com/api/?name=Tea+Addicts&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0090686,Tea Addicts,Tea Addicts,98115,SEATTLE,https://ui-avatars.com/api/?name=Tea+Addicts&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
